Locality,Type of property,Subtype of property,Price,Type of sale,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace surface,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
6990,HOUSE,HOUSE,289000,sale,2,122,HYPER_EQUIPPED,False,False,50,1406,122,4,False,GOOD
9620,HOUSE,HOUSE,269000,sale,3,180,HYPER_EQUIPPED,False,False,False,False,180,3,False,TO_BE_DONE_UP
9041,HOUSE,HOUSE,430000,sale,4,270,INSTALLED,,False,False,False,270,4,False,TO_RENOVATE
2812,HOUSE,MANSION,1125000,sale,5,334,INSTALLED,False,False,50,1065,334,4,False,AS_NEW
1030,HOUSE,APARTMENT_BLOCK,895000,sale,6,300,INSTALLED,False,False,False,20,300,2,False,TO_RENOVATE
4217,HOUSE,HOUSE,589000,sale,4,346,SEMI_EQUIPPED,,1,70,12300,346,4,True,GOOD
1180,HOUSE,VILLA,2900000,sale,7,525,HYPER_EQUIPPED,,1,60,2000,525,4,False,GOOD
6792,HOUSE,HOUSE,270000,sale,3,285,NOT_INSTALLED,False,False,20,450,285,3,False,TO_RENOVATE
1500,APARTMENT,DUPLEX,249000,sale,1,55,HYPER_EQUIPPED,False,False,False,False,55,2,False,GOOD
3700,APARTMENT,APARTMENT,285000,sale,2,118,HYPER_EQUIPPED,False,False,False,False,118,2,False,AS_NEW
2627,HOUSE,TOWN_HOUSE,339000,sale,3,140,False,False,False,False,95,140,3,False,False
2170,HOUSE,TOWN_HOUSE,395000,sale,4,151,False,False,False,7,67,151,2,False,False
2000,APARTMENT,APARTMENT,359000,sale,1,70,HYPER_EQUIPPED,False,False,20,False,70,2,False,AS_NEW
2627,APARTMENT,APARTMENT,339000,sale,3,140,False,False,False,False,95,140,3,False,False
1080,HOUSE,TOWN_HOUSE,380000,sale,6,False,False,False,False,False,False,False,2,False,GOOD
4347,HOUSE,HOUSE,250000,sale,4,120,SEMI_EQUIPPED,False,False,30,600,120,3,False,TO_BE_DONE_UP
5580,APARTMENT,APARTMENT,239000,sale,2,94,INSTALLED,,False,False,False,94,3,False,GOOD
5060,HOUSE,HOUSE,189000,sale,2,100,NOT_INSTALLED,,False,False,False,100,2,False,GOOD
1190,APARTMENT,APARTMENT,330000,sale,3,140,NOT_INSTALLED,,False,20,False,140,2,False,TO_RENOVATE
1180,APARTMENT,PENTHOUSE,635000,sale,3,153,HYPER_EQUIPPED,False,False,30,False,153,4,False,GOOD
7134,HOUSE,HOUSE,210000,sale,2,137,SEMI_EQUIPPED,,False,False,False,137,3,False,TO_BE_DONE_UP
1480,HOUSE,APARTMENT_BLOCK,245000,sale,4,195,INSTALLED,False,False,False,False,195,3,False,TO_BE_DONE_UP
1950,HOUSE,VILLA,895000,sale,4,225,HYPER_EQUIPPED,False,False,40,750,225,4,False,GOOD
1390,HOUSE,HOUSE,1150000,sale,5,400,INSTALLED,False,False,False,3000,400,4,False,GOOD
1070,APARTMENT,PENTHOUSE,440000,sale,3,113,HYPER_EQUIPPED,False,False,28,23,113,2,False,GOOD
8300,APARTMENT,DUPLEX,1475000,sale,3,135,INSTALLED,,False,False,False,135,2,False,AS_NEW
8340,HOUSE,HOUSE,2195000,sale,4,False,HYPER_EQUIPPED,False,1,False,False,False,4,False,JUST_RENOVATED
8300,APARTMENT,DUPLEX,1475000,sale,3,135,INSTALLED,,False,False,False,135,2,False,AS_NEW
2650,HOUSE,HOUSE,349000,sale,3,117,SEMI_EQUIPPED,,False,False,73,117,2,False,AS_NEW
9000,HOUSE,MIXED_USE_BUILDING,1500000,sale,11,770,HYPER_EQUIPPED,False,False,70,False,770,3,False,TO_BE_DONE_UP
4480,HOUSE,HOUSE,345000,sale,4,170,INSTALLED,False,False,28,144,170,2,True,GOOD
9681,HOUSE,VILLA,485000,sale,3,257,HYPER_EQUIPPED,False,False,37,800,257,4,False,GOOD
2100,HOUSE,APARTMENT_BLOCK,625000,sale,6,300,INSTALLED,,False,False,40,300,2,False,JUST_RENOVATED
9680,HOUSE,VILLA,485000,sale,3,257,HYPER_EQUIPPED,False,False,37,800,257,4,False,GOOD
9000,HOUSE,HOUSE,670000,sale,4,235,INSTALLED,False,False,False,False,235,2,False,TO_RENOVATE
9500,HOUSE,HOUSE,179000,sale,2,94,INSTALLED,,False,False,False,94,2,False,GOOD
9500,HOUSE,HOUSE,229000,sale,3,134,INSTALLED,False,False,False,False,134,2,False,GOOD
8210,HOUSE,HOUSE,399000,sale,3,110,False,,False,False,1244,110,4,False,TO_RENOVATE
2500,HOUSE,APARTMENT_BLOCK,285000,sale,1,40,SEMI_EQUIPPED,,False,False,False,40,2,False,False
6780,HOUSE,HOUSE,425000,sale,3,130,INSTALLED,False,False,25,120,130,2,False,GOOD
1200,HOUSE,APARTMENT_BLOCK,800000,sale,4,317,INSTALLED,,False,False,False,317,3,False,GOOD
8790,HOUSE,HOUSE,418000,sale,4,180,HYPER_EQUIPPED,,False,False,False,180,3,False,GOOD
9620,HOUSE,HOUSE,459000,sale,4,188,HYPER_EQUIPPED,False,False,21,63,188,3,False,GOOD
9620,HOUSE,HOUSE,498000,sale,4,194,HYPER_EQUIPPED,False,False,21,56,194,3,False,GOOD
9600,HOUSE,HOUSE,230000,sale,2,250,INSTALLED,,False,False,False,250,3,False,TO_BE_DONE_UP
9620,HOUSE,HOUSE,533000,sale,4,228,HYPER_EQUIPPED,False,False,21,58,228,3,False,GOOD
9620,HOUSE,HOUSE,520000,sale,4,205,HYPER_EQUIPPED,False,False,23,65,205,3,False,GOOD
1190,HOUSE,MANSION,595000,sale,5,220,SEMI_EQUIPPED,,False,20,200,220,2,False,TO_BE_DONE_UP
2660,HOUSE,HOUSE,378000,sale,3,180,False,,False,False,90,180,2,False,AS_NEW
9240,HOUSE,HOUSE,249000,sale,4,290,INSTALLED,,False,False,False,290,3,False,GOOD
5590,HOUSE,APARTMENT_BLOCK,350000,sale,4,180,INSTALLED,,False,12,100,180,2,False,False
9400,HOUSE,TOWN_HOUSE,275000,sale,4,214,SEMI_EQUIPPED,False,False,False,False,214,2,False,TO_RENOVATE
5190,HOUSE,HOUSE,232000,sale,3,130,SEMI_EQUIPPED,,False,60,910,130,3,False,TO_BE_DONE_UP
3270,HOUSE,HOUSE,250000,sale,3,178,False,False,False,False,474,178,3,False,TO_BE_DONE_UP
1070,APARTMENT,APARTMENT,255000,sale,2,96,INSTALLED,False,False,10,False,96,False,False,AS_NEW
1853,HOUSE,HOUSE,475000,sale,4,191,INSTALLED,,False,False,False,191,4,False,GOOD
1050,APARTMENT,APARTMENT,475000,sale,2,93,HYPER_EQUIPPED,False,False,15,False,93,2,False,GOOD
3460,HOUSE,HOUSE,349000,sale,3,167,HYPER_EQUIPPED,False,False,False,False,167,3,False,GOOD
1325,HOUSE,EXCEPTIONAL_PROPERTY,1299000,sale,5,370,INSTALLED,,1,False,False,370,4,False,False
7070,HOUSE,TOWN_HOUSE,399000,sale,3,180,USA_HYPER_EQUIPPED,,False,False,False,180,3,False,False
1180,HOUSE,EXCEPTIONAL_PROPERTY,1295000,sale,4,450,HYPER_EQUIPPED,,1,34,230,450,3,False,GOOD
2018,HOUSE,MANSION,575000,sale,6,235,INSTALLED,,False,False,25,235,2,False,False
4600,HOUSE,HOUSE,289000,sale,6,230,INSTALLED,False,False,40,200,230,2,False,GOOD
1390,HOUSE,EXCEPTIONAL_PROPERTY,1299000,sale,5,370,INSTALLED,,1,False,False,370,4,False,False
6810,HOUSE,HOUSE,395000,sale,5,False,HYPER_EQUIPPED,,False,1,1,False,4,False,AS_NEW
9130,HOUSE,HOUSE,350000,sale,3,False,INSTALLED,,False,1,1,False,3,False,GOOD
1180,HOUSE,EXCEPTIONAL_PROPERTY,1395000,sale,4,450,HYPER_EQUIPPED,,1,32,230,450,3,False,GOOD
2018,APARTMENT,APARTMENT,199000,sale,1,70,INSTALLED,,False,False,False,70,2,False,GOOD
08200,HOUSE,VILLA,365000,sale,7,False,SEMI_EQUIPPED,,False,False,False,False,4,False,False
7850,HOUSE,HOUSE,330000,sale,2,130,INSTALLED,,False,30,460,130,False,False,GOOD
1020,APARTMENT,LOFT,179000,sale,3,140,NOT_INSTALLED,,False,False,False,140,2,False,TO_RESTORE
1180,APARTMENT,PENTHOUSE,635000,sale,3,153,HYPER_EQUIPPED,False,False,30,False,153,2,False,AS_NEW
4000,HOUSE,TOWN_HOUSE,199000,sale,4,148,INSTALLED,False,False,25,False,148,2,False,GOOD
2100,APARTMENT,APARTMENT,209000,sale,1,82,SEMI_EQUIPPED,,False,False,False,82,2,False,AS_NEW
1180,APARTMENT,APARTMENT,615000,sale,3,149,HYPER_EQUIPPED,False,False,10,False,149,3,False,AS_NEW
1770,HOUSE,MIXED_USE_BUILDING,295000,sale,2,229,HYPER_EQUIPPED,False,False,False,False,229,2,False,False
8300,APARTMENT,APARTMENT,740000,sale,3,90,HYPER_EQUIPPED,False,False,False,False,90,2,False,AS_NEW
5530,APARTMENT,APARTMENT,295000,sale,2,86,False,,False,False,False,86,False,False,GOOD
9600,HOUSE,HOUSE,275000,sale,2,130,INSTALLED,,False,False,False,130,2,False,JUST_RENOVATED
5550,HOUSE,HOUSE,169000,sale,2,155,INSTALLED,,False,20,False,155,3,False,GOOD
9040,HOUSE,HOUSE,269000,sale,3,108,INSTALLED,False,False,False,False,108,2,False,TO_RENOVATE
9190,HOUSE,HOUSE,699000,sale,3,230,HYPER_EQUIPPED,,False,40,False,230,4,False,GOOD
5590,HOUSE,HOUSE,350000,sale,4,180,INSTALLED,,False,12,100,180,2,False,False
9940,HOUSE,HOUSE,319000,sale,3,175,INSTALLED,,False,False,False,175,2,False,TO_BE_DONE_UP
4000,HOUSE,HOUSE,165000,sale,3,121,INSTALLED,False,False,11,90,121,2,False,JUST_RENOVATED
9270,HOUSE,HOUSE,385000,sale,3,140,INSTALLED,,False,False,False,140,3,False,GOOD
1650,HOUSE,HOUSE,549000,sale,2,110,INSTALLED,,False,False,5200,110,4,False,GOOD
8790,HOUSE,HOUSE,329000,sale,3,354,INSTALLED,,1,False,False,354,3,False,GOOD
2018,HOUSE,HOUSE,439000,sale,3,167,HYPER_EQUIPPED,,False,5,19,167,2,False,JUST_RENOVATED
9860,HOUSE,HOUSE,250000,sale,3,249,INSTALLED,,False,False,False,249,False,False,TO_BE_DONE_UP
7810,HOUSE,VILLA,475000,sale,3,175,INSTALLED,,False,50,575,175,4,True,AS_NEW
2845,HOUSE,HOUSE,245000,sale,3,132,SEMI_EQUIPPED,,False,6,12,132,2,False,TO_RENOVATE
4600,HOUSE,VILLA,249000,sale,4,270,SEMI_EQUIPPED,False,False,24,250,270,4,False,TO_RENOVATE
9660,HOUSE,MANOR_HOUSE,350000,sale,4,1000,SEMI_EQUIPPED,,False,False,False,1000,4,False,TO_RENOVATE
2500,HOUSE,HOUSE,339000,sale,2,110,INSTALLED,,False,False,False,110,2,False,False
1880,HOUSE,HOUSE,359000,sale,3,195,SEMI_EQUIPPED,,False,False,False,195,2,False,TO_RENOVATE
7021,APARTMENT,DUPLEX,209000,sale,3,145,INSTALLED,False,False,False,False,145,False,False,AS_NEW
1130,HOUSE,HOUSE,495000,sale,5,221,HYPER_EQUIPPED,False,False,52,120,221,2,False,AS_NEW
1331,HOUSE,HOUSE,435000,sale,5,233,NOT_INSTALLED,False,False,50,560,233,3,False,TO_RENOVATE
9200,APARTMENT,APARTMENT,179900,sale,2,100,INSTALLED,,False,8,False,100,2,False,GOOD
6840,HOUSE,HOUSE,365000,sale,3,173,False,False,False,False,False,173,4,False,False
4540,HOUSE,HOUSE,735000,sale,7,340,HYPER_EQUIPPED,True,False,False,False,340,False,False,False
8740,HOUSE,COUNTRY_COTTAGE,1995000,sale,8,800,INSTALLED,True,False,False,False,800,False,False,GOOD
1180,HOUSE,HOUSE,649000,sale,5,170,HYPER_EQUIPPED,,False,15,200,170,2,False,AS_NEW
8570,HOUSE,HOUSE,365000,sale,3,175,INSTALLED,,False,False,False,175,3,False,AS_NEW
8740,HOUSE,MIXED_USE_BUILDING,1995000,sale,8,800,INSTALLED,True,False,False,False,800,False,False,GOOD
8573,HOUSE,HOUSE,365000,sale,3,175,INSTALLED,,False,False,False,175,3,False,AS_NEW
5100,APARTMENT,APARTMENT,215000,sale,2,100,INSTALLED,False,False,2,False,100,2,False,GOOD
1050,APARTMENT,APARTMENT,1190000,sale,3,292,INSTALLED,False,False,False,False,292,False,False,GOOD
7340,HOUSE,HOUSE,145000,sale,2,171,False,False,False,False,79,171,2,False,TO_BE_DONE_UP
1080,HOUSE,APARTMENT_BLOCK,635000,sale,5,360,INSTALLED,False,False,False,False,360,False,False,False
4540,HOUSE,VILLA,349000,sale,4,226,INSTALLED,,1,30,1000,226,4,False,GOOD
1090,HOUSE,HOUSE,325000,sale,4,206,False,,False,False,90,206,False,False,TO_RENOVATE
1200,HOUSE,HOUSE,400000,sale,3,114,False,False,False,13,False,114,3,False,TO_RENOVATE
6940,HOUSE,HOUSE,390000,sale,3,120,INSTALLED,False,1,False,False,120,4,False,AS_NEW
1331,HOUSE,APARTMENT_BLOCK,435000,sale,5,233,NOT_INSTALLED,False,False,50,560,233,3,False,TO_RENOVATE
2300,HOUSE,HOUSE,279000,sale,2,222,SEMI_EQUIPPED,,1,False,False,222,2,False,GOOD
2440,HOUSE,HOUSE,519000,sale,3,242,INSTALLED,,False,False,False,242,4,False,AS_NEW
6750,HOUSE,HOUSE,695000,sale,4,277,HYPER_EQUIPPED,False,False,60,1805,277,4,False,AS_NEW
1160,HOUSE,HOUSE,560000,sale,3,120,SEMI_EQUIPPED,False,False,False,40,120,2,False,GOOD
9230,HOUSE,HOUSE,399000,sale,4,252,INSTALLED,,False,False,False,252,4,False,TO_BE_DONE_UP
1150,HOUSE,HOUSE,795000,sale,4,150,INSTALLED,False,False,20,80,150,3,False,AS_NEW
1320,HOUSE,HOUSE,560000,sale,4,203,INSTALLED,,1,44,False,203,4,False,TO_BE_DONE_UP
1050,HOUSE,HOUSE,3400000,sale,7,842,HYPER_EQUIPPED,,1,75,1700,842,3,False,AS_NEW
2800,HOUSE,HOUSE,499000,sale,3,242,HYPER_EQUIPPED,False,False,17,125,242,2,False,AS_NEW
1560,HOUSE,VILLA,750000,sale,3,140,INSTALLED,True,False,26,340,140,4,False,GOOD
4400,HOUSE,HOUSE,109000,sale,1,64,HYPER_EQUIPPED,,False,False,False,64,2,False,GOOD
2070,HOUSE,HOUSE,539000,sale,4,273,HYPER_EQUIPPED,False,1,15,130,273,3,False,AS_NEW
9500,HOUSE,VILLA,695000,sale,3,400,INSTALLED,,False,False,False,400,4,False,False
8780,HOUSE,HOUSE,570000,sale,6,256,INSTALLED,False,False,False,False,256,3,False,GOOD
9820,HOUSE,MIXED_USE_BUILDING,968175,sale,4,467,False,False,False,False,False,467,4,False,GOOD
8570,HOUSE,HOUSE,239000,sale,3,150,INSTALLED,,False,False,False,150,4,False,GOOD
7910,HOUSE,MANSION,599500,sale,7,430,HYPER_EQUIPPED,False,False,40,350,430,4,False,AS_NEW
6700,HOUSE,HOUSE,799000,sale,7,344,INSTALLED,False,False,77,False,344,4,False,GOOD
6700,HOUSE,VILLA,799000,sale,7,344,INSTALLED,,False,False,False,344,4,False,GOOD
6860,HOUSE,HOUSE,895000,sale,6,463,INSTALLED,,False,89,False,463,4,False,GOOD
1081,HOUSE,TOWN_HOUSE,399000,sale,2,160,INSTALLED,,False,18,False,160,2,False,GOOD
9680,HOUSE,HOUSE,590000,sale,4,248,INSTALLED,,1,False,False,248,4,False,False
1853,HOUSE,HOUSE,310000,sale,2,105,INSTALLED,,False,30,100,105,2,False,GOOD
4130,HOUSE,HOUSE,399000,sale,4,140,INSTALLED,,False,65,320,140,4,False,TO_BE_DONE_UP
2060,HOUSE,EXCEPTIONAL_PROPERTY,299900,sale,5,230,NOT_INSTALLED,,False,False,30,230,2,False,TO_RENOVATE
2170,APARTMENT,APARTMENT,245000,sale,2,104,False,,False,False,False,104,False,False,GOOD
8430,APARTMENT,FLAT_STUDIO,155000,sale,0,44,NOT_INSTALLED,,False,False,False,44,2,False,False
2850,HOUSE,HOUSE,239000,sale,4,180,False,,False,False,False,180,4,False,TO_BE_DONE_UP
9600,HOUSE,MANSION,265000,sale,4,185,INSTALLED,,False,False,False,185,3,False,JUST_RENOVATED
1040,HOUSE,HOUSE,765000,sale,5,250,INSTALLED,,1,4,30,250,2,False,GOOD
4347,HOUSE,MIXED_USE_BUILDING,1150000,sale,3,850,INSTALLED,False,False,False,False,850,False,False,GOOD
1170,HOUSE,HOUSE,895000,sale,4,220,USA_INSTALLED,,1,12,100,220,2,False,GOOD
1180,APARTMENT,APARTMENT,615000,sale,3,149,INSTALLED,False,False,10,False,149,2,False,AS_NEW
3500,HOUSE,HOUSE,425000,sale,2,164,HYPER_EQUIPPED,False,False,False,False,164,2,False,False
3200,HOUSE,MIXED_USE_BUILDING,273000,sale,3,204,INSTALLED,False,False,False,False,204,2,False,TO_BE_DONE_UP
2900,HOUSE,HOUSE,1230000,sale,4,432,False,,False,False,1150,432,4,True,AS_NEW
9473,APARTMENT,APARTMENT,209000,sale,2,88,INSTALLED,,False,False,False,88,2,False,GOOD
1800,HOUSE,MANSION,379000,sale,5,211,INSTALLED,,False,15,False,211,2,False,GOOD
3270,HOUSE,HOUSE,429000,sale,3,185,False,False,False,False,876,185,4,False,GOOD
3270,HOUSE,HOUSE,429000,sale,3,185,False,False,False,False,841,185,3,False,GOOD
4420,HOUSE,HOUSE,249000,sale,3,124,HYPER_EQUIPPED,False,False,35,20,124,3,False,GOOD
3270,HOUSE,HOUSE,485000,sale,3,185,HYPER_EQUIPPED,False,False,False,92828,185,4,False,GOOD
6767,HOUSE,HOUSE,330000,sale,4,140,INSTALLED,False,False,20,1000,140,4,True,GOOD
1150,HOUSE,HOUSE,645000,sale,4,170,INSTALLED,False,False,False,60,170,2,False,TO_RENOVATE
4100,HOUSE,HOUSE,115000,sale,2,110,INSTALLED,False,False,False,False,110,2,False,GOOD
8310,HOUSE,HOUSE,419000,sale,3,203,INSTALLED,,False,25,108,203,2,False,AS_NEW
9000,HOUSE,VILLA,775000,sale,3,260,HYPER_EQUIPPED,,False,False,False,260,4,False,GOOD
1770,HOUSE,HOUSE,495000,sale,4,240,HYPER_EQUIPPED,False,False,20,500,240,4,False,TO_RENOVATE
9050,HOUSE,VILLA,775000,sale,3,260,HYPER_EQUIPPED,,False,False,False,260,4,False,GOOD
9750,HOUSE,HOUSE,329000,sale,4,190,False,,False,False,False,190,3,False,TO_BE_DONE_UP
2180,HOUSE,VILLA,649000,sale,2,284,INSTALLED,,False,False,False,284,False,False,GOOD
1640,HOUSE,HOUSE,689000,sale,4,228,NOT_INSTALLED,False,False,40,300,228,3,False,AS_NEW
9050,HOUSE,VILLA,775000,sale,3,260,HYPER_EQUIPPED,,False,False,False,260,4,False,GOOD
9940,HOUSE,HOUSE,299000,sale,2,132,INSTALLED,False,False,10,900,132,3,False,TO_BE_DONE_UP
8500,HOUSE,HOUSE,135000,sale,3,104,INSTALLED,False,False,4,False,104,2,False,TO_BE_DONE_UP
4500,HOUSE,HOUSE,175000,sale,3,100,NOT_INSTALLED,,False,False,False,100,4,False,TO_RENOVATE
4020,HOUSE,HOUSE,235000,sale,4,187,INSTALLED,,False,12,False,187,2,False,GOOD
4800,HOUSE,VILLA,565000,sale,5,286,INSTALLED,False,False,50,2000,286,4,False,GOOD
1950,HOUSE,HOUSE,1295000,sale,6,306,HYPER_EQUIPPED,,False,False,750,306,4,False,GOOD
6040,HOUSE,HOUSE,169000,sale,2,95,SEMI_EQUIPPED,,False,False,False,95,2,False,TO_RENOVATE
1330,HOUSE,HOUSE,315000,sale,3,143,INSTALLED,False,False,20,92,143,3,False,GOOD
8790,HOUSE,HOUSE,418000,sale,4,180,HYPER_EQUIPPED,,False,False,False,180,3,False,GOOD
5032,HOUSE,HOUSE,299000,sale,2,158,USA_HYPER_EQUIPPED,,False,25,130,158,3,False,AS_NEW
3390,HOUSE,HOUSE,272500,sale,3,109,SEMI_EQUIPPED,,False,53,False,109,4,False,TO_RENOVATE
5032,HOUSE,HOUSE,420000,sale,4,140,USA_INSTALLED,,1,60,850,140,4,False,GOOD
4040,HOUSE,HOUSE,144000,sale,3,100,INSTALLED,False,False,11,30,100,2,False,GOOD
2300,APARTMENT,APARTMENT,285000,sale,2,125,False,,False,False,False,125,False,True,AS_NEW
4680,HOUSE,HOUSE,129000,sale,2,85,INSTALLED,False,1,29,175,85,2,False,TO_RENOVATE
9000,APARTMENT,APARTMENT,240000,sale,2,58,HYPER_EQUIPPED,False,False,False,False,58,2,False,GOOD
8310,HOUSE,HOUSE,549500,sale,3,178,HYPER_EQUIPPED,,False,False,False,178,2,False,AS_NEW
1840,HOUSE,HOUSE,395000,sale,3,169,INSTALLED,False,False,False,False,169,4,False,GOOD
1380,HOUSE,VILLA,1480000,sale,5,360,INSTALLED,False,1,100,3000,360,4,True,AS_NEW
1180,APARTMENT,APARTMENT,650000,sale,3,180,HYPER_EQUIPPED,True,False,28,False,180,2,False,TO_BE_DONE_UP
1070,APARTMENT,APARTMENT,139000,sale,1,67,NOT_INSTALLED,,False,6,False,67,False,False,GOOD
4870,HOUSE,HOUSE,379000,sale,4,180,SEMI_EQUIPPED,False,False,32,700,180,4,False,GOOD
1380,HOUSE,VILLA,1290000,sale,6,365,HYPER_EQUIPPED,,False,80,6300,365,4,False,AS_NEW
4000,HOUSE,HOUSE,270000,sale,3,144,INSTALLED,False,False,32,81,144,2,False,AS_NEW
9340,HOUSE,HOUSE,250000,sale,3,158,INSTALLED,False,False,False,False,158,3,False,False
1730,APARTMENT,APARTMENT,1300000,sale,6,240,HYPER_EQUIPPED,,False,False,False,240,2,False,AS_NEW
9200,HOUSE,HOUSE,390000,sale,2,249,False,,False,False,False,249,4,False,TO_RENOVATE
2980,HOUSE,HOUSE,745000,sale,3,220,False,,False,False,False,220,4,False,AS_NEW
6824,HOUSE,HOUSE,420000,sale,5,207,INSTALLED,True,False,65,350,207,2,False,AS_NEW
9870,HOUSE,VILLA,399000,sale,3,193,HYPER_EQUIPPED,False,False,False,54,193,3,False,GOOD
4000,HOUSE,APARTMENT_BLOCK,425000,sale,3,280,INSTALLED,False,False,False,False,280,2,False,GOOD
9600,HOUSE,HOUSE,424000,sale,6,360,False,False,False,50,500,360,4,False,TO_RENOVATE
2060,HOUSE,APARTMENT_BLOCK,449900,sale,7,340,NOT_INSTALLED,,False,False,50,340,2,False,TO_RENOVATE
1030,HOUSE,APARTMENT_BLOCK,519000,sale,4,200,INSTALLED,False,False,3,90,200,2,False,GOOD
8511,HOUSE,HOUSE,250000,sale,4,240,SEMI_EQUIPPED,,False,22,False,240,2,False,TO_RENOVATE
1070,HOUSE,HOUSE,725000,sale,5,503,HYPER_EQUIPPED,False,False,28,100,503,2,False,GOOD
9000,HOUSE,HOUSE,309000,sale,3,122,HYPER_EQUIPPED,False,False,False,False,122,2,False,JUST_RENOVATED
4460,HOUSE,HOUSE,310000,sale,3,156,INSTALLED,,False,33,800,156,4,False,GOOD
4460,HOUSE,BUNGALOW,875000,sale,3,320,INSTALLED,False,False,60,False,320,4,True,GOOD
5500,HOUSE,HOUSE,169000,sale,3,145,NOT_INSTALLED,False,False,False,267,145,2,False,TO_BE_DONE_UP
1547,HOUSE,FARMHOUSE,645000,sale,4,370,HYPER_EQUIPPED,False,False,False,False,370,4,False,GOOD
1830,HOUSE,HOUSE,395000,sale,3,147,INSTALLED,False,False,15,60,147,3,False,TO_RENOVATE
1950,HOUSE,HOUSE,1290000,sale,4,310,HYPER_EQUIPPED,False,False,60,130,310,4,False,GOOD
2930,HOUSE,VILLA,1400000,sale,4,450,HYPER_EQUIPPED,False,False,False,False,450,4,False,GOOD
9100,HOUSE,HOUSE,328000,sale,3,153,INSTALLED,,False,False,135,153,2,False,GOOD
9890,HOUSE,HOUSE,365000,sale,0,210,NOT_INSTALLED,,False,False,False,210,False,False,GOOD
4960,HOUSE,VILLA,485000,sale,5,243,INSTALLED,False,False,40,1500,243,4,False,GOOD
4970,HOUSE,VILLA,480000,sale,5,262,HYPER_EQUIPPED,False,False,30,890,262,4,False,GOOD
4030,HOUSE,HOUSE,209000,sale,3,120,INSTALLED,,False,9,60,120,2,False,AS_NEW
2590,HOUSE,HOUSE,279000,sale,2,103,SEMI_EQUIPPED,,False,False,False,103,2,False,GOOD
9600,HOUSE,HOUSE,129000,sale,2,102,SEMI_EQUIPPED,,False,False,False,102,2,False,TO_RENOVATE
6782,HOUSE,HOUSE,520000,sale,4,204,HYPER_EQUIPPED,,False,25,700,204,4,False,AS_NEW
9520,HOUSE,HOUSE,359000,sale,3,181,INSTALLED,,False,False,False,181,3,False,GOOD
1640,HOUSE,HOUSE,2000000,sale,6,450,HYPER_EQUIPPED,False,1,50,900,450,4,False,AS_NEW
1160,HOUSE,HOUSE,595000,sale,5,208,HYPER_EQUIPPED,False,False,5,110,208,2,False,TO_RENOVATE
1180,HOUSE,HOUSE,2000000,sale,6,450,HYPER_EQUIPPED,False,1,50,900,450,4,False,AS_NEW
6700,HOUSE,HOUSE,595000,sale,4,223,INSTALLED,,False,36,321,223,2,False,AS_NEW
9060,HOUSE,HOUSE,155000,sale,3,False,SEMI_EQUIPPED,,False,False,False,False,2,False,TO_RENOVATE
1040,APARTMENT,GROUND_FLOOR,335000,sale,1,75,False,False,False,False,False,75,3,False,False
6920,HOUSE,HOUSE,269000,sale,3,150,USA_INSTALLED,,False,1,1,150,3,False,AS_NEW
3440,HOUSE,EXCEPTIONAL_PROPERTY,585000,sale,4,225,INSTALLED,,False,False,False,225,False,False,AS_NEW
3500,HOUSE,HOUSE,350000,sale,4,190,False,,False,False,False,190,False,False,False
3800,HOUSE,HOUSE,449000,sale,5,220,INSTALLED,,False,False,False,220,False,False,GOOD
3800,HOUSE,HOUSE,345000,sale,3,218,False,,False,False,False,218,False,False,False
8740,HOUSE,COUNTRY_COTTAGE,1995000,sale,8,800,INSTALLED,True,False,False,False,800,False,False,GOOD
8510,HOUSE,VILLA,545000,sale,3,130,INSTALLED,,False,False,False,130,4,False,GOOD
2960,HOUSE,HOUSE,649000,sale,4,416,USA_HYPER_EQUIPPED,,1,30,1250,416,4,False,False
8740,HOUSE,MIXED_USE_BUILDING,1995000,sale,8,800,INSTALLED,True,False,False,False,800,False,False,GOOD
4171,HOUSE,HOUSE,145000,sale,2,125,INSTALLED,False,False,False,False,125,3,False,GOOD
9870,HOUSE,VILLA,405000,sale,3,193,HYPER_EQUIPPED,False,False,False,54,193,3,False,GOOD
5060,HOUSE,HOUSE,169000,sale,2,105,SEMI_EQUIPPED,,False,63,False,105,3,False,TO_BE_DONE_UP
2660,HOUSE,TOWN_HOUSE,349000,sale,3,156,False,,False,False,48,156,2,False,TO_BE_DONE_UP
2950,HOUSE,HOUSE,529000,sale,3,165,INSTALLED,False,False,False,86,165,2,False,AS_NEW
1800,HOUSE,MANSION,379000,sale,5,211,INSTALLED,,False,15,False,211,2,False,GOOD
4020,HOUSE,HOUSE,389000,sale,4,220,INSTALLED,False,False,False,False,220,4,False,AS_NEW
9700,HOUSE,VILLA,745000,sale,3,266,False,,False,False,False,266,4,False,GOOD
1070,HOUSE,VILLA,555000,sale,3,200,SEMI_EQUIPPED,False,False,False,450,200,4,False,TO_RENOVATE
9300,HOUSE,HOUSE,289000,sale,2,119,INSTALLED,,False,False,False,119,2,False,GOOD
8520,HOUSE,COUNTRY_COTTAGE,785000,sale,4,250,NOT_INSTALLED,,False,False,False,250,4,False,TO_RENOVATE
2222,HOUSE,HOUSE,205000,sale,2,125,SEMI_EQUIPPED,,False,False,78,125,3,False,TO_RENOVATE
